class_label,LHS,RHS
phishing,E1EdgNa-000KhQ-Fy,hermano.majordomo.ru
phishing,E1EdgNa-000KhT-Gy,hermano.majordomo.ru
phishing,200511241430.jAOEUn9m078161,loli.ncity.net
phishing,200511271650.jARGo9E09795,73s.new21.net
phishing,E1EgYgt-0007oe-J8,endeavour.dnsvelocity.com
phishing,QEWDXCUTGRFRMVVIAMRD,msn.com
phishing,E1EjxPo-0006VN-Qa,albergue.hospedajededicado.com
phishing,200512081803.NAA01086,mail.example.com
phishing,200512122145.QAA24887,mail.example.com
phishing,200512130511.AAA26745,mail.example.com
phishing,200512131834.NAA30473,mail.example.com
phishing,200512190918.jBJ9IE6Q013863,host1.openbluhost.com
phishing,20051219140504.D28A9621CAC,mail.example.com
phishing,20051225052025.387D71653B,mail.example.com
phishing,200512260718.CAA03449,mail.example.com
phishing,20051229111801.662D316500,mail.example.com
phishing,20060105201103.C68C1621C66,mail.example.com
phishing,200601061628.k06GSRqW027212,ns.jigucom.co.kr
phishing,200601092119.QAA22721,mail.example.com
phishing,20060110022012.0B20C621CAA,mail.example.com
phishing,200601101028.FAA25765,mail.example.com
phishing,200601101643.LAA27399,mail.example.com
phishing,200601101643.LAA27409,mail.example.com
phishing,20060111202131.2DC2F12A684,mail2.tx-rx.org
phishing,200601120751.k0C7pjGn015627,mass2nd.snu.ac.kr
phishing,200601122004.PAA08500,mail.example.com
phishing,200601130218.VAA10255,mail.example.com
phishing,200601131934.OAA14794,mail.example.com
phishing,20060115002325.22E8B16467,mail.example.com
phishing,200601150700.CAA22905,mail.example.com
phishing,200601170854.DAA02833,mail.example.com
phishing,200601191620.LAA32388,mail.example.com
phishing,HOSSluCBcKfExvWvqzA000001b5,hoss
phishing,200601211718.MAA13833,mail.example.com
phishing,200601221511.KAA19339,mail.example.com
phishing,20060123085409.72C1E164EB,mail.example.com
phishing,200601230716.CAA23241,mail.example.com
phishing,20060124032312.EE240621C89,mail.example.com
phishing,200601251805.NAA07044,mail.example.com
phishing,200601262236.RAA15214,mail.example.com
phishing,200601271942.OAA20729,mail.example.com
phishing,200601272101.k0RL1A9j001987,host150.host150-server.com
phishing,20060128034157.190CE164FD,mail.example.com
phishing,200601311612.LAA10514,mail.example.com
phishing,1469766135.20060201023434,pulse-eft.com
phishing,200602020412.XAA25182,mail.example.com
phishing,200602021243.HAA27734,mail.example.com
phishing,20060203145814.BF540165F1,mail.example.com
phishing,200602041919.OAA10315,mail.example.com
phishing,200602050250.k152oM9U009238,ambix.securesites.net
phishing,20060208091251.69333.qmail,server12.ehostsource.com
phishing,20060209232218.9F87E164FF,mail.example.com
phishing,200602120026.TAA27461,mail.example.com
phishing,200602120213.VAA27993,mail.example.com
phishing,200602121810.k1CIAHW9024861,www.nfrasoft.com
phishing,200602100329.k1A3T2213751,ns1.rmsdata.net
phishing,200602151955.k1FJtSY02338,server33.cosmicinfinity.com
phishing,200602152029.PAA19663,mail.example.com
phishing,20060215223855.20F8A52327C,macintrouble.net
phishing,200602162345.k1GNj8mY021971,schoolmusic.co.kr
phishing,200602171422.ANM64309,mpv4.example.com
phishing,20060217160918.23626.qmail,server12.ehostsource.com
phishing,20060217161016.24308.qmail,server12.ehostsource.com
phishing,200602180657.BAA28138,mail.example.com
phishing,200602190707.k1J77oYg032064,www.theredtag.net
phishing,200602190922.k1J9LxlV028838,crossmobile.net
phishing,20060219214635.A3CFA808F1A,mnet.cs.nthu.edu.tw
phishing,200602200609.BAA07213,mail.example.com
phishing,178115410459.XAA13898Equity_Advisor_fedora,gmail.com
phishing,200602211854.k1LIs3M09871,tjeinternational.com
phishing,200602212044.PAA17012,mail.example.com
phishing,E1FBgsE-00026T-1L,mail.tecnicasangiorgio.it
phishing,20060223212737.7E2951654E,mail.example.com
phishing,200602251946.k1PJktM01984,infoble.net
phishing,20060227101120.BCC0ABF8838,correio.cral.com.br
phishing,GREGHOME1Wtyi67EKRu00000097,GREGHOME
phishing,200603060602.k2662rc01046,renoeve.net
phishing,DESKTOPngL6wxvw0IDT000006b3,desktop
phishing,SERVER2000stPGtPrPr0000004d,SERVER2000.TCC
phishing,0749117343.20060315105857,citibusinessonline.com
phishing,4712853141.20060327202603,chase.com
phishing,3700630744.20060511134126,ebay.com
phishing,9742559493.20060605131034,midamerica.com
phishing,2125686780.20060620080426,midamerica.com
phishing,0070412416.20060704023605,midamerica.com
phishing,20060801230754.9DBEB16313,mail.example.com
phishing,20060809123742.C030F621D35,mail.example.com
phishing,20060810160810.70E66621CF9,mail.example.com
phishing,20060815075429.0F6FA1636F,mail.example.com
phishing,20060816110558.C222D621CF5,mail.example.com
phishing,20060817121201.E2F32621D0F,mail.example.com
phishing,20060819075904.82BD3621D2A,mail.example.com
phishing,20060820013645.8A4C8163A2,mail.example.com
phishing,20060822111843.51073621CF0,mail.example.com
phishing,20060824000131.86F5F163A6,mail.example.com
phishing,20060825103536.9B664163E1,mail.example.com
phishing,20060828054103.9EF0E16340,mail.example.com
phishing,20060829115837.7AA7C1639A,mail.example.com
phishing,20060830130558.05F2A1633B,mail.example.com
phishing,20060831174948.C38F616389,mail.example.com
phishing,20060901031119.3518E621E1A,mail.example.com
phishing,20060903142454.18DB2622069,mail.example.com
phishing,20060907112153.D7B20621D6E,mail.example.com
phishing,20060909151333.A4F69621DE7,mail.example.com
phishing,20060910140028.EAA84621EA9,mail.example.com
phishing,20060918112445.66076621E0B,mail.example.com
phishing,20060920095257.47D0A621E40,mail.example.com
phishing,20061011104350.3E993163BD,mail.example.com
phishing,20061025124221.8A18616298,mail.example.com
phishing,33704832.20061027211315,53.com
phishing,31026596.20061102012411,53.com
phishing,12899595.20061104192408,53.com
phishing,1130384585.13653,paypal.com
phishing,20061111054818.85A9E621CE2,mail.example.com
phishing,20061118024348.2DC40621E18,mail.example.com
phishing,20061119083354.A0D4A621DD6,mail.example.com
phishing,20061119235657.4352B621F7B,mail.example.com
phishing,20061120134602.B59DD16264,mail.example.com
phishing,20061121212122.81907621D35,mail.example.com
phishing,25933844.20061122064741,53.com
phishing,20061123040317.315021635B,mail.example.com
phishing,20061124205130.855B1621DF9,mail.example.com
phishing,20061124025945.33E51162E7,mail.example.com
phishing,20061124230533.2B88B621F06,mail.example.com
phishing,200602240833.DAA00129,mail.example.com
phishing,77100678.20061127103658,53.com
phishing,39319238.20061126213631,53.com
phishing,119370804.20061126183723,53.com
phishing,142863785.20061128224617,53.com
phishing,20061129200759.307681638D,mail.example.com
phishing,20061130194416.53DB1163E8,mail.example.com
phishing,20061204225023.F2483163A1,mail.example.com
phishing,20061210073402.C4B9616361,mail.example.com
phishing,20061211114214.EE16016308,mail.example.com
phishing,20061212204236.101E81637D,mail.example.com
phishing,20061214202856.CA305621CDF,mail.example.com
phishing,20061216182050.79CE3621D01,mail.example.com
phishing,20061218010804.59EF0162F2,mail.example.com
phishing,200603030154.UAA10489,mail.example.com
phishing,20061219031750.57E1C623364,mail.example.com
phishing,200603051257.k25CvBJ9014428,bonnyind.com.tw
phishing,20061220160815.28CA6162E4,mail.example.com
phishing,20061229083007.CE8E6621CD4,mail.example.com
phishing,20061222114636.4C92C621CF9,mail.example.com
phishing,20061222234708.1238B621CFA,mail.example.com
phishing,20070102174527.71A5F16307,mail.example.com
phishing,20070104112637.5DAAD16303,mail.example.com
phishing,20070105223422.C989B621CE5,mail.example.com
phishing,20070106053211.93612621D1D,mail.example.com
phishing,991388935.20070110175150,53.com
phishing,20070111232611.5023A163A9,mail.example.com
phishing,20070115164110.A9857621CF5,mail.example.com
phishing,20070116142117.3BDFD1630E,mail.example.com
phishing,20070117193509.554FB1637D,mail.example.com
phishing,20070119012832.AFE2D162C9,mail.example.com
phishing,20070120222438.47CEF621EB2,mail.example.com
phishing,20070123132617.E64A2162D0,mail.example.com
phishing,20070124023541.EC01E16395,mail.example.com
phishing,20070124043749.D48B716328,mail.example.com
phishing,20070125010058.36E21621E34,mail.example.com
phishing,20070125211510.124A816303,mail.example.com
phishing,20070127093311.1D21C162F8,mail.example.com
phishing,20070127105111.15266621DF1,mail.example.com
phishing,20070128151318.80587163AA,mail.example.com
phishing,20070128151329.77975621DE6,mail.example.com
phishing,20070128151505.7D9A1162EB,mail.example.com
phishing,20070129020355.BDF78621D08,mail.example.com
phishing,20070130160731.B076F621DDF,mail.example.com
phishing,20070130215947.0E6FA621DE2,mail.example.com
phishing,20070201072728.E62EE162EA,mail.example.com
phishing,20070202213056.9A3C4621E0E,mail.example.com
phishing,20070203013019.A576B162B8,mail.example.com
phishing,20070204055917.C9571163BB,mail.example.com
phishing,20070205202438.2B6CD162E8,mail.example.com
phishing,20070207101404.3895B621D71,mail.example.com
phishing,20070209012325.DD02A16403,mail.example.com
phishing,46484376.20070210102839,53.com
phishing,20070210221529.3E144621DF6,mail.example.com
phishing,20070212123912.1054516330,mail.example.com
phishing,20070214071759.552D1621CCE,mail.example.com
phishing,20070216004927.A21D516379,mail.example.com
phishing,20070217145841.A60DA621E0B,mail.example.com
phishing,20070221120546.705491645B,mail.example.com
phishing,20070223101100.16AAC1636F,mail.example.com
phishing,715752340.20070223175858,53.com
phishing,20070225170025.0C66B16368,mail.example.com
phishing,200702271433.l1REXjvP021389,nlpi043.sbcis.sbc.com
phishing,200702271006.l1RA6wcn021315,fwf-forti.forti
phishing,20070302085608.0E12616423,mail.example.com
phishing,20070303025131.026FE621DAC,mail.example.com
phishing,20070305140551.EEA1D1631D,mail.example.com
phishing,66800039.20070305210517,bbt.com
phishing,200703052026.l25KQM9o014418,server2.virtual-uk.net
phishing,20070307015527.29BD01633E,mail.example.com
phishing,20070309044333.B5422621D05,mail.example.com
phishing,20070309103353.2BD71621DCC,mail.example.com
phishing,002601c76248$53251036$0501a8c0,Sys-3
phishing,91910721.20070311023656,bbt.com
phishing,20070311005909.23F27164B2,mail.example.com
phishing,20070314133032.C49BC621EBD,mail.example.com
phishing,20070319011103.64766621EFF,mail.example.com
phishing,20070320100431.86160621F28,mail.example.com
phishing,20070321185547.14D8F1631D,mail.example.com
phishing,20070323180413.41110621D65,mail.example.com
phishing,20070325143446.EA07B162EE,mail.example.com
phishing,20070326205905.8809C162B1,mail.example.com
phishing,20070328034012.8578F163F5,mail.example.com
phishing,20070330124638.4E139163B2,mail.example.com
phishing,20070331183234.4A6E6621D4E,mail.example.com
phishing,20070402022507.C14B4162E4,mail.example.com
phishing,3495496348.20070402054635,chase.com
phishing,20070403045954.9CF23163E5,mail.example.com
phishing,20070403065944.38DFA1631A,mail.example.com
phishing,20070404123000.E0D82162FF,mail.example.com
phishing,75491529.20070405141156,bbt.com
phishing,20070405212912.B9FBB621CFF,mail.example.com
phishing,20070407011706.51C84621D12,mail.example.com
phishing,20070408061437.8BCF0621D0C,mail.example.com
phishing,2aex62n0nm9g$h7cw469vur718$aw%RNDDIGIT14daz694,%RNDUCCHAR148
phishing,20070408111619.15FE0621E3E,mail.example.com
phishing,20070410014210.77C18621DCC,mail.example.com
phishing,20070410015100.15F90621DCC,mail.example.com
phishing,20070410163530.DD951162DC,mail.example.com
phishing,035124568.20070411123145,bbt.com
phishing,DELL-45B6FWEZ7MJIzp000002e3,dell-45b6fwez7m
phishing,20070412035917.5D72316327,mail.example.com
phishing,20070412112725.A937C16327,mail.example.com
phishing,20070413002620.0949C621E28,mail.example.com
phishing,20070414011457.B05F2621EBD,mail.example.com
phishing,20070415150139.B4EDB162C5,mail.example.com
phishing,20070417002452.C072D16329,mail.example.com
phishing,20070426135451.8A905621D35,mail.example.com
phishing,000b01c1934b$d9a5566a$d03204bd,particul-op97hf
phishing,20070430182753.04C9816262,mail.example.com
phishing,20070501124356.DEDC2621C9C,mail.example.com
phishing,20070503061044.0A63A1624C,mail.example.com
phishing,20070504091326.AA56716250,mail.example.com
phishing,20070504215118.8E888621CB8,mail.example.com
phishing,20070506001133.D3D27621CC2,mail.example.com
phishing,20070507020701.85C3816252,mail.example.com
phishing,20070507154119.15BBF621CB2,mail.example.com
phishing,20070508033903.EB252621CB6,mail.example.com
phishing,20070509061657.1D08616258,mail.example.com
phishing,20070509151612.AC0F1621CAA,mail.example.com
phishing,20070510041258.C6657621CB6,mail.example.com
phishing,20070510080859.92BE7621CAB,mail.example.com
phishing,200705101659.l4AGx7H6023453,kkcsc.co.jp
phishing,20070510223255.3B4EE621CAB,mail.example.com
phishing,20070417232440.41112621E2A,mail.example.com
phishing,20070418163048.36146621D2D,mail.example.com
phishing,20070418213933.AFE1A162BB,mail.example.com
phishing,20070419204218.42C6516287,mail.example.com
phishing,20070420035352.53C9B621DE1,mail.example.com
phishing,002201c78408$5bf4c080$197219d5,joc
phishing,813829390.20070421195208,bbt.com
phishing,20070423060928.54C15621E09,mail.example.com
phishing,20070423101138.B44DA621D4F,mail.example.com
phishing,20070423172021.AF737162B9,mail.example.com
phishing,20070424030713.6E682162C3,mail.example.com
phishing,20070424152736.A87A6621E14,mail.example.com
phishing,20070425003838.2ED121642D,mail.example.com
phishing,20070425015306.C69731634C,mail.example.com
phishing,20070428095035.3A85D621CD4,mail.example.com
phishing,20070511154434.2A2D4621CA0,mail.example.com
phishing,20070511233500.E9E0E16258,mail.example.com
phishing,20070512042749.A5568621C64,mail.example.com
phishing,20070512045355.2C5F816252,mail.example.com
phishing,20070512182915.7807E1624A,mail.example.com
phishing,20070513075329.500321624C,mail.example.com
phishing,20070513152302.01F5D16258,mail.example.com
phishing,20070513204952.D138116252,mail.example.com
phishing,20070514122940.70573621C92,mail.example.com
phishing,200705141337.l4EDbLqj013052,server11.sojung.net
phishing,20070514195514.5F04916253,mail.example.com
phishing,20070515013856.038BB621C89,mail.example.com
phishing,20070515094521.C908C621C71,mail.example.com
phishing,20070515134132.50F2516253,mail.example.com
phishing,20070515133307.867A7621C89,mail.example.com
phishing,20070515182946.CC4441623B,mail.example.com
phishing,20070516085653.2B85616253,mail.example.com
phishing,20070516111107.BDA27623B3B,mail.example.com
phishing,20070517033432.78B2C16252,mail.example.com
phishing,20070517125410.C7FE7621C64,mail.example.com
phishing,20070517223541.030FE16252,mail.example.com
phishing,20070518165245.65FD216238,mail.example.com
phishing,20070519130958.5D7BA621C64,mail.example.com
phishing,20070520043215.E0876621C64,mail.example.com
phishing,20070522233603.6D93116238,mail.example.com
phishing,20070523032423.4A2F916238,mail.example.com
phishing,20070523120222.A44F61623B,mail.example.com
phishing,20070523210527.124E116238,mail.example.com
phishing,20070502022942.B73DE621CA5,mail.example.com
phishing,20070427233335.7A05E162A3,mail.example.com
phishing,20070429090838.6A02716274,mail.example.com
phishing,20070524152824.A3755621C64,mail.example.com
phishing,20070525041544.BD31016238,mail.example.com
phishing,20070525191945.730741623B,mail.example.com
phishing,20070527035558.E42DF621C64,mail.example.com
phishing,20070527214533.8F657621C66,mail.example.com
phishing,20070527225126.7F0B416246,mail.example.com
phishing,20070528153235.7F399621C64,mail.example.com
phishing,20070528182355.36A4916246,mail.example.com
phishing,20070528210042.0541E621C64,mail.example.com
phishing,20070529194130.1900916247,mail.example.com
phishing,20070530032755.169DA16246,mail.example.com
phishing,20070530181632.5C5C316246,mail.example.com
phishing,20070530204154.9F37016246,mail.example.com
phishing,20070530225354.60C3E621C64,mail.example.com
phishing,200705311418.l4VEIuY6012464,mail.poi-inc.com
phishing,20070531172536.A004216244,mail.example.com
phishing,20070531173934.E3F3E16246,mail.example.com
phishing,20070601174304.0CA9916243,mail.example.com
phishing,20070602195251.316AA621C64,mail.example.com
phishing,20070603034011.029C716243,mail.example.com
phishing,20070603152710.7510B16243,mail.example.com
phishing,20070603182855.3748216243,mail.example.com
phishing,20070604131120.ED79316243,mail.example.com
phishing,002e01c7a7bb$7fa6a310$05d4fea9,lalo-vfc4s4d0e0
phishing,20070606025736.A339116243,mail.example.com
phishing,20070606052601.BE51A621C64,mail.example.com
phishing,20070606172138.3685B16246,mail.example.com
phishing,20070606225927.E8105621C64,mail.example.com
phishing,20070607084802.2974816243,mail.example.com
phishing,20070607121620.95B73621C64,mail.example.com
phishing,20070608162156.75B3A621C64,mail.example.com
phishing,20070608181746.E01CC621C64,mail.example.com
phishing,20070608215438.1CC8816243,mail.example.com
phishing,20070609120542.4142916244,mail.example.com
phishing,20070609222656.0E49C621C64,mail.example.com
phishing,20070610131003.5CFF016243,mail.example.com
phishing,20070611033017.97BEC621C64,mail.example.com
phishing,20070611201551.C870216244,mail.example.com
phishing,20070612124952.2CEF2621E00,mail.example.com
phishing,20070612100624.1662F6248F3,mail.example.com
phishing,20070612235000.D716B16243,mail.example.com
phishing,20070613014654.1DF5F16243,mail.example.com
phishing,20070613123039.9E8E1621C66,mail.example.com
phishing,20070613150240.36C8E16243,mail.example.com
phishing,20070614043024.66FC216243,mail.example.com
phishing,20070614042948.53CFB621C66,mail.example.com
phishing,20070614102937.BF39216244,mail.example.com
phishing,4291692454.15523,dyn-htl-16418.dyn.columbia.edu
phishing,20070615094147.0A64F621C66,mail.example.com
phishing,20070616033324.37EFD16243,mail.example.com
phishing,20070616064858.E261416243,mail.example.com
phishing,20070616160838.7BFAF621C71,mail.example.com
phishing,20070616202702.64FBC16243,mail.example.com
phishing,20070617084304.0D3AF16243,mail.example.com
phishing,4291692454.13393,dyn-htl-16293.dyn.columbia.edu
phishing,20070617081201.1997416243,mail.example.com
phishing,20070617215637.16C09621C64,mail.example.com
phishing,20070618084016.15698621C64,mail.example.com
phishing,20070618102311.1BF9016243,mail.example.com
phishing,20070618233714.0810316244,mail.example.com
phishing,20070619012619.62EDE16243,mail.example.com
phishing,20070619121149.6F883621C64,mail.example.com
phishing,20070619133843.F18AF16244,mail.example.com
phishing,20070619183814.F27D3621C64,mail.example.com
phishing,20070620055831.107DA621C64,mail.example.com
phishing,20070620133414.84749621C71,mail.example.com
phishing,20070620140149.92FA0621C71,mail.example.com
phishing,20070620151736.4BDC0621C64,mail.example.com
phishing,20070621052014.705DB16244,mail.example.com
phishing,20070621161340.5551F16243,mail.example.com
phishing,20070621161323.23E05621C71,mail.example.com
phishing,20070621192910.8416416245,mail.example.com
phishing,20070621220118.35BA2621C64,mail.example.com
phishing,20070622183450.95E2B16244,mail.example.com
phishing,20070623104246.49F2216245,mail.example.com
phishing,20070623151512.AD85A16243,mail.example.com
phishing,05067172.20070624004459,paypal.com
phishing,20070623193515.75EA9621C64,mail.example.com
phishing,20070623204801.B19DD16244,mail.example.com
phishing,20070624033635.CEDD6621C64,mail.example.com
phishing,20070624034340.8E33716243,mail.example.com
phishing,20070624211554.B9B74621C64,mail.example.com
phishing,20070624223712.26F7A621C66,mail.example.com
phishing,20070625211909.0E944621C64,mail.example.com
phishing,20070626141928.54494621C64,mail.example.com
phishing,20070626182349.18BB7621C64,mail.example.com
phishing,20070627050538.C700E16249,mail.example.com
phishing,20070627123951.43240621C95,mail.example.com
phishing,20070628061004.E23971624A,mail.example.com
phishing,20070628211913.EAD9E621CAC,mail.example.com
phishing,01c7b9d8$5c535c70$6c822ecf,akstcukbookstoremnsdgs
phishing,20070629004005.4368F16243,mail.example.com
phishing,20070629083313.A60B0621CAA,mail.example.com
phishing,20070629083503.92A5F16244,mail.example.com
phishing,20070630030248.1BCB1621CC1,mail.example.com
phishing,20070630090727.80907621CB2,mail.example.com
phishing,20070630115935.2BDEE16251,mail.example.com
phishing,20070630171810.49291621CCB,mail.example.com
phishing,20070701031834.BB1A0621DB1,mail.example.com
phishing,20070701065731.DB89E621CDB,mail.example.com
phishing,20070701111137.9E7476230D2,mail.example.com
phishing,20070701205341.E5908623A7C,mail.example.com
phishing,20070702022852.1318016266,mail.example.com
phishing,20070702120440.28CC11626C,mail.example.com
phishing,20070702120828.DAC7916269,mail.example.com
phishing,20070702125755.46D051626A,mail.example.com
phishing,20070702152807.5FC3062673E,mail.example.com
phishing,20070702182539.F41EE16247,mail.example.com
phishing,20070703112207.D43B3621C9C,mail.example.com
phishing,20070703201143.07D4A621CA5,mail.example.com
phishing,20070704031641.5BA091624F,mail.example.com
phishing,20070704055754.F015F621CA5,mail.example.com
phishing,20070704122214.DBF3F621CB6,mail.example.com
phishing,20070704184136.E3775621CB6,mail.example.com
phishing,20070705124150.B32B7621CAB,mail.example.com
phishing,20070705202717.723A7621CAB,mail.example.com
phishing,20070706010110.131B2621CAB,mail.example.com
phishing,20070706062143.9B6F8621CAB,mail.example.com
phishing,20070706084609.42A4B1626F,mail.example.com
phishing,20070707052605.932661624E,mail.example.com
phishing,20070707124824.6749D621CA5,mail.example.com
phishing,20070708045139.7845D621C92,mail.example.com
phishing,20070708201642.3FCFA1624C,mail.example.com
phishing,20070711080555.61FAA1624F,mail.example.com
phishing,20070712003345.D5BDF16251,mail.example.com
phishing,20070712150754.68D58621CA0,mail.example.com
phishing,20070712182059.3523316287,mail.example.com
phishing,20070713113143.EC75D162AE,mail.example.com
phishing,20070713164526.445A1621CF0,mail.example.com
phishing,20070714030207.7381E621D0D,mail.example.com
phishing,20070714042054.E6968621D06,mail.example.com
phishing,20070715134820.8E4A6621D00,mail.example.com
phishing,20070715164859.9D13A621D1E,mail.example.com
phishing,20070716073249.18B00162FF,mail.example.com
phishing,20070716170932.59115621D68,mail.example.com
phishing,20070717004441.D95DB1634B,mail.example.com
phishing,20070717113446.1D80D1638A,mail.example.com
phishing,20070506125100.E4FB3621CCE,mail.example.com
phishing,20070718081204.795E316280,mail.example.com
phishing,20070718112522.AE35D621CF1,mail.example.com
phishing,20070719030233.04F07162A6,mail.example.com
phishing,200707191406.l6JE6MDC076090,kkcsc.co.jp
phishing,20070720171728.5CEE7162AF,mail.example.com
phishing,20070722055225.3B61E1627C,mail.example.com
phishing,200707222233.l6MMX5I26988,hosting4u.co.kr
phishing,20070723001245.96CF7621D4B,mail.example.com
phishing,20070723174312.8EB211629E,mail.example.com
phishing,20070724080140.9704B16258,mail.example.com
phishing,20070724121557.3A379621CC6,mail.example.com
phishing,20070724225112.84D91621CDA,mail.example.com
phishing,20070725080027.3782516267,mail.example.com
phishing,20070725210815.BB40016263,mail.example.com
phishing,20070728083315.B8B44621C9C,mail.example.com
phishing,20070728230816.A049616271,mail.example.com
phishing,20070729170010.DC928621CC2,mail.example.com
phishing,20070730094003.444A3621CBF,mail.example.com
phishing,20070731013223.E97F416268,mail.example.com
phishing,20070731182332.6D864621C89,mail.example.com
phishing,20070801113021.BC070621C9C,mail.example.com
phishing,20070801114844.AC96216253,mail.example.com
phishing,20070802213727.9814916262,mail.example.com
phishing,20070803144643.88CEA1625B,mail.example.com
phishing,20070804072546.A949C621C9C,mail.example.com
phishing,20070804130622.5C254621CA5,mail.example.com
phishing,20070805004801.912FC16246,mail.example.com
phishing,20070805164917.CA1BB621CBD,mail.example.com
phishing,20070805173923.EA184621CC1,mail.example.com
phishing,20060807145047.A229A6CD150,mail.example.org
phishing,YVSQIWPCUOXBZUVFJRNB,msn.com
phishing,20060807232407.B0C256CD130,mail.example.org
phishing,20060808025718.335323445E,smtp.sinfonika.si
phishing,20060808035250.3C22C6FA3FD,mail.example.org
phishing,af47b1ed3ef6c990cd401ab8b75423d3,amazon.com
phishing,200608080458.k784wJD9021773,flpi101.sbcis.sbc.com
phishing,6.3.3.15.2.20031643883053.025b4b48,sidemen.starnetusa.net
phishing,KIEPEITFQPBKLOPKLWQNGRWX,aol.com
phishing,NET3-NL-IIS-37ZDgC80000069b,net3-nl-iis-37.ad.vevida.net
phishing,GROEOWUYTNGSUHKVFGTBWM,yahoo.com
phishing,200608080851.k788pbE32232,server1.bti.com
phishing,20060808142653.3AA016CCE78,mail.example.org
phishing,20060809020300.EB6E76CD0F6,mail.example.org
phishing,20060809100421.BEBC36FAA0A,mail.example.org
phishing,200608091420.k79EKUY23811,hosting4u.co.kr
phishing,20060809125422.9CCD86FB311,mail.example.org
phishing,ZKWAGHTMXCXUYZRUAFXV,chase.com
phishing,ZSFYRCWNYLOMJHGJWCHXLG,chase.com
phishing,SHICSJQKQBATXAWGCUIANCMGE,charter.net
phishing,20060809180839.EC8786FA3D2,mail.example.org
phishing,20060809235309.663A66CD07E,mail.example.org
phishing,VATLTJRWCXKXBPIYIHAW,earthlink.net
phishing,200608100259.k7A2xTDP017094,flpvm23.prodigy.net
phishing,1vfe$8$skm$6xao8zw4uu8p554r1$i8,gbws3u.827u
phishing,20060810160935.B09A76CCDB2,mail.example.org
phishing,FOMFYEAVXZHFMZZAEEBTSOKHZ,comcast.net
phishing,20060811010312.05D0F6FA4AD,mail.example.org
phishing,6E04667F.0916802,ghisler.com
phishing,7ECDBA70.7147578,farpost.com
phishing,2CC4F7CB.7081478,spain-love.com
phishing,200608120255.k7C2t9Y29930,hosting4u.co.kr
phishing,20060812194834.DA8CF6CD42E,mail.example.org
phishing,8422840056.20060812195721,greenbaynet.net
phishing,cbu$6375a-vq5$$-h4,vw4ydx
phishing,200608132228.k7DMSaU18792,teamkorea.com
phishing,SZYNFHWKEALSENVLOEJPEWHM,hotmail.com
phishing,1155523117.15540.qmail,teachersfcu.org
phishing,20060814042006.0E8666FA558,mail.example.org
phishing,0g4n$$878809$-bu5d-0,lvj9cgtk3a.ds
phishing,DCLEPETFGGDSENQCUAUL,eBay.com
phishing,GAISMNEYNGWHBDFHGXTPRAAYB,aol.com
phishing,20060814224847.C687E738A7F,ns2.ypok.com
phishing,,msn.com
phishing,20060815051506.69FD16CD018,mail.example.org
phishing,20060815120616.33B106CD058,mail.example.org
phishing,20060815140948.3376B6CD137,mail.example.org
phishing,BBXICWAXZIZEVNWMEXDIDSE,hotmail.com
phishing,BYGQTVIYDSKZNMEDJZREGHECL,charter.net
phishing,20060816003851.C7E056CD1EC,mail.example.org
phishing,FVOAASOINGUAOLRYHXZGGES,hotmail.com
phishing,945361169.20000601322411,ebay.de
phishing,20060816081643.E1F446CCDB9,mail.example.org
phishing,20060816110651.DF4276FA274,mail.example.org
phishing,20060816043533.1552D868FEB,olcsopc.hu
phishing,iq$9ckg$5a2y9,3hfcz3bt7
phishing,20060816170910.222EE6CD153,mail.example.org
phishing,MICROS1LvuKebm4M2S000006a43,MICROS1
phishing,KSWSKLTUYQBWGVGYMIZZMKTZ,aol.com
phishing,HOSHINOJ3Ih7jtrSByh0000006a,hoshino
phishing,44E38D48.9050600,riverdomain.com
phishing,20060817124422.BC4336CD12B,mail.example.org
phishing,1155825507.20795.qmail,paypal.com
phishing,MANSFIELD9Ngv2LHD3n00000c4d,webbermail.local
phishing,67EE7D21.0464014,REGISTRYADVANTAGE.com
phishing,CA03DFB1.0234610,exmasters.com
phishing,20060818075525.002A86CD072,mail.example.org
phishing,20060818140429.F113D6CD1FA,mail.example.org
phishing,20060818173202.BC9D16CD0D2,mail.example.org
phishing,20060819080040.C3B866FA41A,mail.example.org
phishing,200607180137.k6I1bgsp014790,web.abissnet.com.al
phishing,20060819164808.9F93C6FA4A0,mail.example.org
phishing,2C20DF743769488,paypal.com
phishing,S2bCN12DVqys6nJZpop0000332c,s2
phishing,20060820002551.6B8C16CD0DB,mail.example.org
phishing,20060820034830.6F2F46CD05C,mail.example.org
phishing,MAILSERVREmAVnMKzRe000004ee,mailservre.nirmalbang.com
phishing,TNOVYKVHFDBACVBZFWLUOUV,yahoo.com
phishing,20060820163829.B3C866CD1D0,mail.example.org
phishing,PRRDREXQMEXQGRJXDSMQ,hotmail.com
phishing,TESTSERVERAdfNjRAzj00001c99,testserver.cteurope.co.uk
phishing,YLGSOYYCETMZVBVPHRVHNHVVA,yahoo.com
phishing,QUTIXILJUYFLAOAFVRYP,charter.net
phishing,200608211013.k7LADZZ08084,hosting4u.co.kr
phishing,LPYLBZIYRSNRNURJKKNL,ncua.gov
phishing,CVEIMBJVZWCAPOYFXVYMZQ,comcast.net
phishing,OIGFDYBKLQOKWPEOXMYRROM,ncua.gov
phishing,20060821220242.0547B9517A,G4Tower.localhost
